"","file","roi","corrtype","hemi","cb_idx","nvoxels","t"
"1236","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","left_mVIIIb","183","10.05"
"1237","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","left_lVIIIb","159","6.21"
"1238","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","left_VIIb","159","9.83"
"1239","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","right_VIIb","124","10.53"
"1240","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","left_mOMV","32","7.86"
"1241","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","left_lOMV","67","6.59"
"1242","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","right_mOMV","17","6.67"
"1243","perm_vsm4_VO1_bilat_pearson_tstat1.nii","VO1","pearson","bilat","right_lOMV","38","7.06"
"1244","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","Unassigned","901616","0.04"
"1245","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","right_lVIIIb","75","4.73"
"1246","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","right_mVIIIb","159","5.21"
"1247","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","left_mVIIIb","183","6.46"
"1248","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","left_lVIIIb","159","3.84"
"1249","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","left_VIIb","159","6.3"
"1250","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","right_VIIb","124","6.49"
"1251","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","left_mOMV","32","5.64"
"1252","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","left_lOMV","67","5.34"
"1253","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","right_mOMV","17","4.58"
"1254","perm_vsm4_VO1_lh_partial_tstat1.nii","VO1","partial","lh","right_lOMV","38","5.12"
"1255","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","Unassigned","901616","0.03"
"1256","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","right_lVIIIb","75","4.71"
"1257","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","right_mVIIIb","159","6.74"
"1258","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","left_mVIIIb","183","6.04"
"1259","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","left_lVIIIb","159","4.21"
"1260","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","left_VIIb","159","6.88"
"1261","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","right_VIIb","124","7.58"
"1262","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","left_mOMV","32","5.42"
"1263","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","left_lOMV","67","4.08"
"1264","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","right_mOMV","17","4.81"
"1265","perm_vsm4_VO1_rh_partial_tstat1.nii","VO1","partial","rh","right_lOMV","38","4.7"
"1266","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","Unassigned","901616","0.05"
"1267","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","right_lVIIIb","75","7.07"
"1268","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","right_mVIIIb","159","8.9"
"1269","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","left_mVIIIb","183","9.73"
"1270","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","left_lVIIIb","159","6.09"
"1271","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","left_VIIb","159","9.69"
"1272","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","right_VIIb","124","9.65"
"1273","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","left_mOMV","32","7.98"
"1274","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","left_lOMV","67","6.73"
"1275","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","right_mOMV","17","6.71"
"1276","perm_vsm4_VO2_lh_pearson_tstat1.nii","VO2","pearson","lh","right_lOMV","38","7.16"
"1277","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","Unassigned","901616","0.05"
"1278","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","right_lVIIIb","75","6.15"
"1279","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","right_mVIIIb","159","7.82"
"1280","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","left_mVIIIb","183","8.67"
"1281","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","left_lVIIIb","159","4.91"
"1282","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","left_VIIb","159","8.18"
"1283","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","right_VIIb","124","9.18"
"1284","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","left_mOMV","32","6.83"
"1285","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","left_lOMV","67","5.76"
"1286","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","right_mOMV","17","5.84"
"1287","perm_vsm4_VO2_rh_pearson_tstat1.nii","VO2","pearson","rh","right_lOMV","38","6.35"
"1288","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","Unassigned","901616","0.05"
"1289","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","right_lVIIIb","75","7.18"
"1290","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","right_mVIIIb","159","8.94"
"1291","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","left_mVIIIb","183","10.02"
"1292","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","left_lVIIIb","159","5.94"
"1293","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","left_VIIb","159","9.59"
"1294","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","right_VIIb","124","10.15"
"1295","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","left_mOMV","32","7.98"
"1296","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","left_lOMV","67","6.79"
"1297","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","right_mOMV","17","6.8"
"1298","perm_vsm4_VO2_bilat_pearson_tstat1.nii","VO2","pearson","bilat","right_lOMV","38","7.32"
"1299","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","Unassigned","901616","0.04"
"1300","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","right_lVIIIb","75","5.29"
"1301","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","right_mVIIIb","159","6.34"
"1302","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","left_mVIIIb","183","6.99"
"1303","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","left_lVIIIb","159","4.66"
"1304","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","left_VIIb","159","7.42"
"1305","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","right_VIIb","124","6.78"
"1306","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","left_mOMV","32","6.7"
"1307","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","left_lOMV","67","5.83"
"1308","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","right_mOMV","17","5.46"
"1309","perm_vsm4_VO2_lh_partial_tstat1.nii","VO2","partial","lh","right_lOMV","38","5.66"
"1310","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","Unassigned","901616","0.04"
"1311","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","right_lVIIIb","75","4.31"
"1312","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","right_mVIIIb","159","5.51"
"1313","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","left_mVIIIb","183","6.06"
"1314","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","left_lVIIIb","159","3.33"
"1315","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","left_VIIb","159","5.82"
"1316","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","right_VIIb","124","7.08"
"1317","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","left_mOMV","32","4.99"
"1318","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","left_lOMV","67","4.28"
"1319","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","right_mOMV","17","4.41"
"1320","perm_vsm4_VO2_rh_partial_tstat1.nii","VO2","partial","rh","right_lOMV","38","4.82"
"1321","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","Unassigned","901616","0.07"
"1322","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","right_lVIIIb","75","7.41"
"1323","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","right_mVIIIb","159","8.13"
"1324","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","left_mVIIIb","183","8.78"
"1325","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","left_lVIIIb","159","6.12"
"1326","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","left_VIIb","159","9"
"1327","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","right_VIIb","124","9.33"
"1328","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","left_mOMV","32","7.22"
"1329","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","left_lOMV","67","6.14"
"1330","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","right_mOMV","17","5.68"
"1331","perm_vsm4_hV4_lh_pearson_tstat1.nii","hV4","pearson","lh","right_lOMV","38","5.86"
"1332","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","Unassigned","901616","0.07"
"1333","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","right_lVIIIb","75","8.4"
"1334","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","right_mVIIIb","159","10.1"
"1335","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","left_mVIIIb","183","9.56"
"1336","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","left_lVIIIb","159","7.08"
"1337","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","left_VIIb","159","10.33"
"1338","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","right_VIIb","124","11.15"
"1339","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","left_mOMV","32","8.22"
"1340","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","left_lOMV","67","6.54"
"1341","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","right_mOMV","17","6.67"
"1342","perm_vsm4_hV4_rh_pearson_tstat1.nii","hV4","pearson","rh","right_lOMV","38","6.89"
"1343","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","Unassigned","901616","0.08"
"1344","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","right_lVIIIb","75","8.76"
"1345","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","right_mVIIIb","159","9.93"
"1346","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","left_mVIIIb","183","10.21"
"1347","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","left_lVIIIb","159","7.28"
"1348","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","left_VIIb","159","10.56"
"1349","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","right_VIIb","124","11.2"
"1350","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","left_mOMV","32","8.41"
"1351","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","left_lOMV","67","7.01"
"1352","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","right_mOMV","17","6.75"
"1353","perm_vsm4_hV4_bilat_pearson_tstat1.nii","hV4","pearson","bilat","right_lOMV","38","7.02"
"1354","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","Unassigned","901616","0.04"
"1355","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","right_lVIIIb","75","4.11"
"1356","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","right_mVIIIb","159","3.81"
"1357","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","left_mVIIIb","183","5.08"
"1358","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","left_lVIIIb","159","3.55"
"1359","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","left_VIIb","159","5.06"
"1360","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","right_VIIb","124","4.97"
"1361","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","left_mOMV","32","4.39"
"1362","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","left_lOMV","67","4.02"
"1363","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","right_mOMV","17","3.43"
"1364","perm_vsm4_hV4_lh_partial_tstat1.nii","hV4","partial","lh","right_lOMV","38","3.42"
"1365","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","Unassigned","901616","0.05"
"1366","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","right_lVIIIb","75","5.31"
"1367","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","right_mVIIIb","159","6.48"
"1368","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","left_mVIIIb","183","5.49"
"1369","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","left_lVIIIb","159","4.3"
"1370","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","left_VIIb","159","6.65"
"1371","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","right_VIIb","124","7.61"
"1372","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","left_mOMV","32","5.88"
"1373","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","left_lOMV","67","4.78"
"1374","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","right_mOMV","17","4.88"
"1375","perm_vsm4_hV4_rh_partial_tstat1.nii","hV4","partial","rh","right_lOMV","38","5.22"
